Prix,Condition,RAM,Stockage,Marque,Couleur,Taille écran,Code Couleur,Code Condition,PPI
199.0,Occasion,6.0,1024.0,Packard Bell,blanc,15.6,1,5,0.0
47.89,Occasion,4.0,500.0,Dell,noir,43.0,0,5,43.0
300.0,Occasion,16.0,256.0,Dell,gris,15.6,2,5,141.0
400.0,Occasion,16.0,1024.0,Apple,gris,13.3,2,5,0.0
11.82,Neuf,,,- Sans marque/Générique -,autre,0.0,10,0,
130.0,Occasion,2.0,0.0,Dell,rouge,13.3,4,5,118.0
14.99,Occasion,0.0,0.0,Apple,autre,21.0,10,5,0.0
1400.0,Occasion,32.0,1024.0,ASUS,noir,16.0,0,5,283.0
1231.0,État correct - Reconditionné,8.0,512.0,Apple,autre,13.0,10,4,235.0
928.03,Occasion,8.0,500.0,DELL,autre,17.0,10,5,0.0
450.0,Occasion,8.0,8.0,Apple,gris,13.3,2,5,0.0
400.0,Occasion,16.0,512.0,HP,gris,14.0,2,5,0.0
703.85,Occasion,8.0,256.0,Sony,autre,12.0,10,5,0.0
749.0,Ouvert (jamais utilisé),256.0,256.0,Microsoft,autre,13.0,10,1,0.0
349.0,Occasion,16.0,128.0,HP,noir,17.3,0,5,91.0
85.44,Occasion,4.0,120.0,Dell,noir,12.5,0,5,125.0
129.97,Occasion,8.0,500.0,HP,gris,14.0,2,5,112.0
1599.0,Neuf,32.0,1024.0,Acer,noir,0.0,0,0,
190.0,Occasion,4.0,128.0,HP,rouge,11.6,4,5,0.0
200.0,Occasion,12.0,1024.0,HP,autre,15.6,10,5,0.0
179.98,Neuf,4.0,64.0,Thomson,gris,14.0,2,0,0.0
400.0,Occasion,20.0,512.0,Acer,autre,17.0,10,5,130.0
249.0,Occasion,8.0,256.0,HP,gris,14.0,2,5,157.0
335.0,Occasion,8.0,512.0,Apple,gris,13.3,2,5,0.0
149.0,Occasion,512.0,80.0,ASUS,noir,15.4,0,5,98.0
270.0,Occasion,256.0,256.0,Dell,autre,12.5,10,5,125.0
399.0,Occasion,256.0,256.0,Panasonic,autre,10.1,10,5,0.0
59.99,Occasion,8.0,100.0,Onkyo,autre,15.6,10,5,0.0
599.0,Neuf,16.0,512.0,HP,gris,15.6,2,0,0.0
264.0,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,0.0
391.39,Occasion,16.0,256.0,Dell,autre,15.6,10,5,141.0
210.0,Occasion,8.0,256.0,HP,gris,14.0,2,5,112.0
950.0,Neuf,16.0,512.0,Dell,autre,14.0,10,0,157.0
300.0,Ouvert (jamais utilisé),8.0,256.0,HP,gris,14.0,2,1,157.0
389.9,Occasion,8.0,500.0,ASUS,blanc,17.3,1,5,127.0
509.0,État correct - Reconditionné,16.0,250.0,HP,autre,13.3,10,4,166.0
358.44,Occasion,8.0,320.0,HP,autre,15.0,10,5,147.0
360.0,Occasion,16.0,512.0,Dell,autre,13.3,10,5,0.0
333.72,Occasion,8.0,240.0,DELL,autre,15.0,10,5,104.0
600.0,Occasion,16.0,500.0,ASUS,noir,15.6,0,5,141.0
365.0,Occasion,24.0,512.0,Lenovo,autre,14.0,10,5,157.0
249.0,Très bon état - Reconditionné,8.0,,lenovo,gris,13.0,2,3,0.0
950.0,Neuf,8.0,256.0,Lenovo,noir,16.0,0,0,142.0
139.99,Occasion,,,Voir Annonce,rouge,15.6,4,5,118.0
550.0,Neuf,16.0,256.0,Lenovo,noir,16.0,0,0,138.0
732.0,Occasion,16.0,512.0,Lenovo,bleu,17.3,3,5,127.0
160.0,Occasion,8.0,500.0,HP,gris,14.0,2,5,157.0
295.0,Occasion,128.0,128.0,Apple,gris,13.3,2,5,0.0
234.55,Occasion,8.0,512.0,Apple,gris,13.0,2,5,116.0
135.0,Occasion,8.0,1024.0,Acer,noir,15.6,0,5,100.0
350.0,Occasion,8.0,256.0,Lenovo,noir,13.3,0,5,118.0
239.9,Occasion,8.0,500.0,Apple,gris,13.0,2,5,0.0
99.0,Occasion,4.0,0.0,Dell,noir,0.0,0,5,
