ID,Prix,Condition,RAM,Stockage,Marque,Couleur,Taille écran,Résolution,Date de publication
v1|196873216438|0,240.00,Occasion,8 Go,256 Go,Lenovo,Noir,"12""",1366 x 768,2024-12-04T20:48:37.000Z
v1|196873216445|0,240.00,Occasion,8 Go,256 Go,Lenovo,Noir,"12""",1366 x 768,2024-12-04T20:48:38.000Z
v1|167179763727|0,799.95,Occasion,512 Go,512 Go,Apple,Argenté,"15,4""",,2024-12-15T20:11:03.000Z
v1|235846030813|0,120.00,Occasion,4 Go,128 Go,ASUS,Bleu,"11,6""",1366 x 768,2024-11-26T14:21:16.000Z
v1|196848867962|0,250.00,Occasion,8 Go,256 Go,Dell,Noir,"14""",1920 x 1080,2024-11-26T09:31:09.000Z
v1|135445750257|0,600.00,Occasion,16 Go,1 To,ASUS,Noir,"17,3""",,2024-12-16T12:41:13.000Z
v1|135367347245|0,130.00,Occasion,8 Go,128,Dell,Noir,"13""",,2024-11-11T11:47:55.000Z
v1|365141624085|0,150.00,Occasion,256 Go,256 Go,Dell,Noir,"15,6""",1366 x 768,2024-09-26T14:44:07.000Z
v1|196848867957|0,350.00,Occasion,8 Go,256 Go,Lenovo,Gris,"15""",1920 x 1080,2024-11-26T09:31:09.000Z
v1|166753452296|0,149.90,Très bon état - Reconditionné,8 Go,256 Go,Dell,Noir,"12,5""",,2024-05-09T08:57:15.000Z
v1|196814431756|0,250.00,Occasion,8 Go,256 Go,Lenovo,Noir,"12,5""",1920 x 1080,2024-11-15T07:25:23.000Z
v1|186841977136|0,75.00,Occasion,3 Go,320 Go,HP,,"17,3""",,2024-12-14T06:50:31.000Z
v1|355742137697|0,350.00,Occasion,8 Go,256 Go,Dell,,"13,3""",3200 x 1800,2024-05-25T15:54:08.000Z
v1|365277616067|0,360.00,Occasion,8 Go,250 Go,Lenovo,Noir,"14""",1920 x 1080,2024-12-09T14:34:43.000Z
v1|267084558539|0,358.76,Occasion,8 Go,500 Go,HP,Noir,"15,6""",1920 x 1080,2024-12-02T16:09:04.000Z
v1|296799792037|0,295.00,Occasion,16 Go,256 Go,Lenovo,Noir,14,1920x1080,2024-11-06T21:43:32.000Z
v1|196866477282|0,180.00,Occasion,8 Go,256 Go,HP,Gris,"14""",1366 x 768,2024-12-02T09:44:47.000Z
v1|296824853861|0,139.00,Occasion,4 Go,320 Go,Dell,,"17,3""",1600 x 900,2024-11-18T17:15:24.000Z
v1|255771026088|0,469.00,Occasion,8 Go,256 Go,Panasonic,,"13.3""",1366 x 768,2022-10-11T10:17:26.000Z
v1|196794615320|0,220.00,Occasion,16 Go,256 Go,Dell,Noir,"14""",1920 x 1080,2024-11-09T08:22:00.000Z
v1|116384561694|0,480.00,Occasion,32 Go,512 Go,Dell,Argenté,"15,6""",1920 x 1080,2024-11-08T08:48:27.000Z
v1|266903981950|0,349.00,Occasion,16 Go,256 Go,Dell,Gris,"14""",1920 x 1080,2024-07-13T22:16:53.000Z
v1|116406266938|0,340.00,État correct - Reconditionné,16 Go,512 Go,Lenovo,Gris,"13""",,2024-11-29T15:05:48.000Z
v1|116305164144|0,249.00,Occasion,8 Go,180 Go,Lenovo,Noir,"15,6""",,2024-08-26T21:36:24.000Z
v1|354874985187|0,240.00,Occasion,8 Go,250 Go,Dell,,"14""",1920 x 1080,2023-06-26T14:36:29.000Z
v1|266178294730|0,439.00,Occasion,4 Go,512 Go,Panasonic,Argenté,"10,1""",1920 x 1080,2023-03-18T14:25:58.000Z
v1|196866477279|0,270.00,Occasion,8 Go,256 Go,Dell,Gris,"13,3""",1920 x 1080,2024-12-02T09:44:47.000Z
v1|196814431763|0,220.00,Occasion,8 Go,64 Go,HP,Argenté,"14""",1920 x 1080,2024-11-15T07:25:22.000Z
v1|186473510103|0,279.90,Occasion,8 Go,2 Go,Lenovo,,"14""",,2024-06-03T08:42:05.000Z
v1|356339839116|0,1190.00,Occasion,16 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080,2024-12-04T10:50:12.000Z
v1|196827764439|0,350.00,Occasion,16 Go,512 Go,Dell,Gris,"14""",1920 x 1080,2024-11-19T06:42:57.000Z
v1|176732684553|0,135.00,Occasion,4 Go,256 Go,Dell,,"15,6""",,2024-12-12T22:02:45.000Z
v1|365192680083|0,150.00,Occasion,8 Go,120 Go,Dell,Noir,"14""",,2024-10-23T05:45:03.000Z
v1|166962750230|0,34.70,Occasion,Sans,Sans,Lenovo,,Sans,,2024-09-09T15:03:59.000Z
v1|186683802432|0,140.00,Occasion,4 Go,750 Go,HP,Noir,"17,3""",1600 x 900,2024-09-13T09:11:25.000Z
v1|267013466442|0,220.00,Occasion,8Go,256 Go,Dell,Silver,"13.3""",1366 * 768,2024-10-02T18:56:39.000Z
v1|305815340121|0,75.00,Occasion,3 Go,250 Go,Lenovo,Noir,"15""",1024 x 768,2024-10-01T08:41:40.000Z
v1|276713300224|0,729.99,Occasion,32 Go,1 To,Lenovo,Noir,"14""",1920 x 1080,2024-11-02T21:41:34.000Z
v1|196838040590|0,299.00,Occasion,8 Go,512 Go,Dell,Gris,"14""",1366 x 768,2024-11-22T10:02:35.000Z
v1|196838014030|0,299.00,Occasion,8 Go,512 Go,Dell,Gris,"14""",1366 x 768,2024-11-22T09:50:45.000Z
v1|285784211452|0,199.90,Occasion,8 Go,512 Go,Lenovo,Noir,"12,5""",1920 x 1080,2024-03-26T11:56:25.000Z
v1|166981030129|0,249.90,Très bon état - Reconditionné,16 Go,1 To,Dell,Gris,"14""",,2024-09-20T04:09:47.000Z
v1|116414433110|0,180.00,Occasion,8 Go,1 To,Lenovo,Gris,"17,3""",1600 x 900,2024-12-08T10:29:43.000Z
v1|204985811096|0,153.47,Occasion,4 Go,240 Go,Dell,,15.4'',,2024-09-10T17:09:58.000Z
v1|235792333106|0,100.00,Occasion,4 Go,500 Go,Dell,Noir,"15,6""",1366 x 768,2024-10-18T09:02:51.000Z
v1|185887093842|0,90.00,Occasion,4 Go,320 Go,ASUS,Noir,"14""",1366 x 768,2023-05-08T08:33:18.000Z
v1|196834562545|0,280.00,Occasion,8 Go,256 Go,Acer,Bleu,"14""",1920 x 1080,2024-11-21T07:45:37.000Z
v1|235783034758|0,239.00,État correct - Reconditionné,8 Go,250 Go,HP,,"14""",1920 x 1080,2024-10-12T12:16:00.000Z
v1|196873216442|0,240.00,Occasion,8 Go,256 Go,Lenovo,Noir,"12""",1366 x 768,2024-12-04T20:48:37.000Z
v1|255753020949|0,1599.00,Neuf,8 Go,512 Go,Getac,,"14,1""",1920 x 1080,2022-09-30T20:09:12.000Z
v1|266609136395|0,599.00,Occasion,4 Go,500 Go,Panasonic,Argenté,"13,3""",1024 x 768,2024-01-09T16:22:30.000Z
v1|286219536769|0,67.00,Occasion,4 Go,320 Go,Asus,,"15.6""",1366 x 768,2024-12-17T14:33:46.000Z
v1|356336905509|0,1390.00,Occasion,16 Go,500 Go,Dell,Gris,"15,6""",1920 x 1080,2024-12-03T15:50:42.000Z
v1|116401502628|0,200.00,Occasion,8 Go,500 Go,Lenovo,,"17""",,2024-11-24T15:01:00.000Z
v1|285665029202|0,249.90,Occasion,8 Go,512 Go,Lenovo,Noir,"14""",1920 x 1080,2024-01-22T15:28:30.000Z
v1|235792294150|0,65.00,Occasion,4 Go,500 Go,HP,Gris,"14""",,2024-10-18T08:30:30.000Z
v1|116401579797|0,180.00,Occasion,4 Go,256 Go,ASUS,,"15,6""",,2024-11-24T16:51:09.000Z
v1|196879404449|0,270.00,Occasion,8 Go,256 Go,Lenovo,Noir,"14""",1920 x 1080,2024-12-07T13:03:38.000Z
v1|205010258491|0,199.99,Parfait état - Reconditionné,8 Go,256 Go,Dell,Noir,"14""",1920 x 1080,2024-09-24T14:14:03.000Z
v1|196853006940|0,170.00,Occasion,8 Go,256 Go,HP,Gris,"14""",1366 x 768,2024-11-27T20:56:33.000Z
v1|267091051103|0,650.00,Occasion,16 Go,512 Go,HP,Argenté,"15,6""",1920 x 1080,2024-12-08T17:12:47.000Z
v1|285653552248|0,269.90,Occasion,16 Go,256 Go,Lenovo,Noir,"14""",1366 x 768,2024-01-14T16:13:17.000Z
v1|166507323462|0,49.70,Occasion,4 Go,250 Go,Dell,,"14,1""",,2023-12-18T17:23:25.000Z
v1|267097210898|0,1500.00,Ouvert (jamais utilisé),16 Go,512 Go,Lenovo,Noir,"13""",2160 x 1350,2024-12-14T18:16:39.000Z
v1|196855124780|0,390.00,Occasion,8 Go,256 Go,HP,Gris,"15""",1920 x 1080,2024-11-28T12:10:32.000Z
v1|286138802382|0,200.00,Occasion,8 Go,512 Go,Dell,,"14""",,2024-11-01T09:06:28.000Z
v1|196795984327|0,300.00,Occasion,16 Go,512 Go,Lenovo,Noir,"14""",1920 x 1080,2024-11-09T18:27:10.000Z
v1|375688150142|0,129.00,Occasion,8 Go,240Go,Acer,Noir,"15,6""",,2024-10-03T09:38:11.000Z
v1|166866904764|0,350.00,Occasion,16 Go,1 To,Dell,,"17,3""",1920 x 1080,2024-07-13T16:25:31.000Z
v1|196795984319|0,300.00,Occasion,16 Go,512 Go,Lenovo,Noir,"14""",1920 x 1080,2024-11-09T18:27:10.000Z
v1|186734825333|0,135.00,Occasion,4 Go,500 Go,Dell,Noir,"17,3""",1600 x 900,2024-10-17T11:18:07.000Z
v1|374606356187|0,119.00,État correct - Reconditionné,4 Go,4 Go,Acer,Noir,"15,6""",,2023-04-04T14:24:11.000Z
v1|176734197259|0,175.00,Occasion,8 Go,256 Go,Lenovo,,"15,6""",,2024-12-13T20:44:21.000Z
v1|116401164133|416680136769,153.05,Occasion,4 Go,128 Go,Panasonic,Argent,25.7cm,1920 x 1080,2024-11-24T05:45:22.000Z
v1|356079148470|0,289.00,Occasion,8 Go,256 Go,Dell,Gris,"14""",1920 x 1080,2024-09-23T13:43:25.000Z
v1|167055355242|0,230.00,Occasion,16 Go,500 Go,Dell,,"14""",1920 x 1080,2024-10-30T19:07:46.000Z
v1|156584589595|0,449.99,Neuf,8 Go,512 Go,Acer,,"15,6""",,2024-12-15T22:27:20.000Z
v1|156587398778|0,188.45,Occasion,4GB,32 Go,Acer,Grey,"15.6""",1920 x 1080,2024-12-17T12:56:25.000Z
v1|286175037294|0,129.90,Occasion,8 Go,500 Go,Lenovo,Noir,"12,5""",1366 x 768,2024-11-21T13:54:13.000Z
v1|186693883365|0,249.90,Très bon état - Reconditionné,16 Go,1 To,Dell,Gris,"14""",,2024-09-20T04:08:48.000Z
v1|296881205542|0,550.00,Occasion,32 Go,512 Go,HP,,"15,6""",1920 x 1080,2024-12-14T20:45:16.000Z
v1|276706550405|0,108.67,Occasion,12 Go,1 To,Lenovo,,,,2024-10-28T22:45:24.000Z
v1|365256847115|0,150.00,Occasion,8 Go,256 Go,Dell,Noir,"14""",,2024-11-28T22:46:00.000Z
v1|176732683680|0,175.00,Occasion,4 Go,256 Go,Toshiba,,"13""",,2024-12-12T22:01:39.000Z
v1|285796648095|0,132.24,Occasion,8 Go,256 Go,HP,Silver,14 in,1366 x 768,2024-04-03T11:34:10.000Z
v1|235869415521|0,425.00,Occasion,2 Go,120 Go,Apple,,"15""",,2024-12-13T08:30:46.000Z
v1|356086420604|0,249.00,Occasion,8 Go,256 Go,HP,Gris,"14""",1920 x 1080,2024-09-25T15:14:20.000Z
v1|196853006933|0,200.00,Occasion,8 Go,256 Go,Lenovo,Noir,"14""",1366 x 768,2024-11-27T20:56:33.000Z
v1|186832457995|0,115.00,Occasion,4 Go,1 To,Acer,,"14""",,2024-12-08T16:51:31.000Z
v1|156098085407|0,64.00,Occasion,8 Go,240 Go,Dell,,"15,6""",,2024-03-04T16:33:30.000Z
v1|135229927290|0,349.00,Parfait état - Reconditionné,16 Go,500 Gb,HP,Noir,"14""",1920 * 1080,2024-09-04T12:28:23.000Z
v1|356368455229|0,159.00,Occasion,8Go,240 Go,Dell,,"15,6""",1366 x 768,2024-12-12T15:08:41.000Z
v1|285698596701|0,269.00,État correct - Reconditionné,8 Go,256 Go,HP,,"13,3""",1920 x 1080,2024-02-12T17:26:12.000Z
v1|285559545307|0,349.90,Occasion,8 Go,256 Go,HP,Argenté,"17,3""",1920 x 1080,2023-11-15T00:29:06.000Z
v1|356244068783|0,1099.00,Neuf,16 Go,256 Go,Apple,,"13,6"" (34.54 cm)",,2024-11-10T03:54:15.000Z
v1|126802586434|0,1239.96,Occasion,16 GB,512 Go,Apple,Argent,35.6cm,3024 x 1964,2024-11-29T09:42:25.000Z
v1|285856283397|0,569.90,Occasion,32 Go,1 To,Lenovo,Noir,"15,6""",1920 x 1080,2024-05-12T20:33:25.000Z
v1|235854561660|0,150.00,Occasion,4 Go,1 To,ASUS,Argenté brossée,"15,6""",,2024-12-02T16:43:05.000Z
v1|265721388817|0,959.00,Neuf,4 Go,1 To (1000 Go),Panasonic,,"10,8""",1024 x 768,2022-06-03T20:52:35.000Z
v1|196575461741|0,189.00,Très bon état - Reconditionné,16go,256Go SSD,Dell,Noir,"12""5",titre,2024-08-22T12:18:25.000Z
v1|196747836357|0,250.00,Occasion,8 Go,256 Go,Lenovo,Noir,"14""",1366 x 768,2024-10-25T10:50:20.000Z
v1|285792490848|0,769.90,Occasion,32 Go,512 Go,Lenovo,Noir,"15,6""",1920 x 1080,2024-03-31T22:24:07.000Z
v1|286213577145|0,399.99,Neuf,8 Go,512 Go,ASUS,Argenté,"17,3""",1600 x 900,2024-12-13T17:55:17.000Z
v1|196794615332|0,300.00,Occasion,16 Go,1 To,HP,Gris,"15""",1920 x 1080,2024-11-09T08:22:00.000Z
v1|356010494096|0,449.00,Occasion,8 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080,2024-09-03T15:52:42.000Z
v1|315904630733|0,169.84,Occasion,4 Go,128 Go,Panasonic,Silver,10 in,1920 x 1200,2024-10-30T14:42:09.000Z
v1|126664901918|0,489.00,Occasion,8 Go,–,Lenovo,,"17,3""",1920 x 1080,2024-09-08T21:46:25.000Z
v1|196707159359|0,249.99,Très bon état - Reconditionné,16Go,512Go SSD,Lenovo,Noir,"14""",titre,2024-10-08T14:34:29.000Z
v1|156404818896|0,177.00,Occasion,8 Go,512 Go,Dell,Noir,"15,6""",,2024-09-12T15:29:05.000Z
v1|196817994502|0,220.00,Occasion,8 Go,256 Go,Dell,Noir,"15,6""",1920 x 1080,2024-11-16T08:16:51.000Z
v1|286138876693|0,350.00,Occasion,16 Go,512 Go,Dell,,"12,3"" FHD",,2024-11-01T10:12:29.000Z
v1|167171704273|0,170.00,Occasion,8 Go,256 Go,Dell,,"14""",1920 x 1080,2024-12-12T17:13:20.000Z
v1|176720699142|0,89.00,Occasion,4 Go,250 Go,ASUS,Marron,"17,3""",,2024-12-05T15:28:57.000Z
v1|305852748786|0,180.00,Occasion,8 Go,256 Go,Lenovo,,"14""",1920 x 1080,2024-10-21T16:38:13.000Z
v1|335734155348|0,309.00,État correct - Reconditionné,16 Go,250 Go,Dell,,"14""",1920 x 1080,2024-12-17T13:29:54.000Z
v1|365289845154|0,159.99,Occasion,8 Go,512 Go,Fujitsu,Noir,"15,6""",1366 x 768,2024-12-16T09:00:19.000Z
v1|126806867305|0,275.00,Occasion,8 Go,256 Go,Apple,Gris,"12""",,2024-12-01T08:26:28.000Z
v1|226447273537|0,600.00,Occasion,8 Go,256 Go,Panasonic,Noir/Gris,"10""",1920 x 1080,2024-11-13T12:49:02.000Z
v1|196736353886|0,180.00,Occasion,8 Go,256 Go,HP,Noir,"15""",1920 x 1080,2024-10-20T09:59:02.000Z
v1|116357153213|0,190.00,Occasion,12 Go,250 Go,Acer,Noir,"17""",,2024-10-14T08:38:19.000Z
v1|116395776318|0,250.00,État correct - Reconditionné,16 Go,256 Go,HP,Gris,"13""",,2024-11-18T11:36:11.000Z
v1|186458866652|0,189.00,Occasion,8 Go,0,Dell,Gris,"14""",nn,2024-05-25T11:49:43.000Z
v1|156586992414|0,122.25,Occasion,4 Go,64 Go,Thomson,White,14,1366 x 768 pixels,2024-12-17T07:41:20.000Z
v1|176734193328|0,145.00,Occasion,4 Go,256 Go,HP,,"15,6""",,2024-12-13T20:39:37.000Z
v1|196853006937|0,190.00,Occasion,8 Go,256 Go,HP,Gris,"14""",1366 x 768,2024-11-27T20:56:33.000Z
v1|296824848831|0,169.00,Occasion,8 Go,640 Go,Sony,Blanc,"15,6""",1366 x 768,2024-11-18T17:11:02.000Z
v1|176689095174|0,175.00,Occasion,8 Go,256 Go,Toshiba,,"17,3""",,2024-11-17T22:33:59.000Z
v1|226351985885|0,170.00,Occasion,12 Go,512 Go,Lenovo,Noir,"14""",,2024-09-14T19:20:20.000Z
v1|126808995497|0,1214.87,Occasion,16 GB,512 Go,Dell,Argent,38.1cm,1920 x 1200,2024-12-02T10:09:59.000Z
v1|226304554020|0,1200.00,Occasion,8 Go,256 Go,Apple,Bleu,"13""",,2024-08-20T14:19:10.000Z
v1|205001969086|0,256.47,Occasion,4 Go,160 Go,DELL,,15.4'',,2024-09-19T23:13:23.000Z
v1|375661633144|0,410.97,Occasion,8 Go,240 Go,DELL,,15.6'',,2024-09-20T17:16:30.000Z
v1|196855212134|0,320.00,Occasion,8 Go,256 Go,HP,Gris,"15""",1920 x 1080,2024-11-28T12:52:45.000Z
v1|166701773542|0,75.00,Occasion,256 Mo,40 Go,Toshiba,,"15""",,2024-04-08T13:50:15.000Z
v1|196817994498|0,180.00,Occasion,8 Go,256 Go,HP,Gris,"14""",1366 x 768,2024-11-16T08:16:51.000Z
v1|276390509167|0,389.99,Occasion,16 Go,512 Go,Dell,Gris,"15""",1920 x 1080,2024-03-20T13:43:35.000Z
v1|266532436336|0,589.00,Occasion,8 Go,512 Go,Panasonic,Argenté,"10,8""",1024 x 768,2023-11-25T19:36:14.000Z
v1|205029100662|0,69.90,Occasion,4 Go,500 Go,Compaq,,"15,6""",,2024-10-05T15:55:56.000Z
v1|326228881357|0,130.00,Occasion,6 Go,500 Go,Toshiba,,"15,6""",,2024-08-10T15:45:36.000Z
v1|186361505367|0,114.90,État correct - Reconditionné,10 Go,256 Go,Toshiba,Gris,"13,3""",,2024-03-25T06:51:08.000Z
v1|387700611820|0,184.99,Occasion,16 Go,1 To,Intel,Argenté,"15""",1920 x 1080,2024-12-06T16:39:19.000Z
v1|145785229190|0,50.00,Occasion,4 Go,0,Dell,multicolore,"15,6 Zoll 39,62 cm",,2024-05-19T14:04:26.000Z
v1|375622503612|0,120.00,Occasion,4 Go,160 Go,Apple,Argenté,"13""",,2024-08-31T09:13:22.000Z
v1|196827764435|0,300.00,Occasion,16 Go,256 Go,Dell,Noir,"15""",1920 x 1080,2024-11-19T06:42:57.000Z
v1|335719443617|0,439.00,État correct - Reconditionné,16 Go,500 Go,HP,,"15,6""",1920 x 1080,2024-12-09T09:36:27.000Z
v1|285688650227|0,349.90,Occasion,16 Go,256 Go,Lenovo,Noir,"15""",1920 x 1080,2024-02-06T16:13:40.000Z
v1|167150255766|0,149.00,Occasion,12 Go,256 Go,HP,,"15,6""",,2024-12-04T16:45:20.000Z
v1|296824847441|0,179.00,Occasion,8 Go,500 Go,Acer,Rouge,"15,6""",1366 x 768,2024-11-18T17:09:20.000Z
v1|167043675653|0,114.00,Occasion,8 Go,256 Go,Lenovo,,"12,5""",,2024-10-24T17:37:40.000Z
v1|126810386920|0,1918.01,Occasion,64 Go,2 To,HP,Gris,16.1 inches,1920 x 1080,2024-12-03T03:17:50.000Z
v1|196877247760|0,129.00,Très bon état - Reconditionné,8Go,256Go SSD,Lenovo,Noir,"14""",1920 x 1080,2024-12-06T13:59:43.000Z
v1|267097883053|0,219.00,Occasion,8 Go,128 Go,Dell,Noir,"14""",1920 x 1080,2024-12-15T14:33:43.000Z
v1|316013853696|0,79.00,Occasion,1 Go,60 Go,Apple,Blanc,"12,5""",,2024-11-30T15:51:02.000Z
v1|267070392665|0,229.00,Occasion,16 Go,256 Go,Dell,Noir,"14""",1920 x 1080,2024-11-19T23:01:52.000Z
v1|196827764444|0,290.00,Occasion,16 Go,256 Go,Dell,Noir,"15""",1920 x 1080,2024-11-19T06:42:57.000Z
v1|196873216444|0,250.00,Occasion,8 Go,256 Go,Lenovo,Noir,"14""",1920 x 1080,2024-12-04T20:48:38.000Z
v1|196795984339|0,300.00,Occasion,16 Go,512 Go,Lenovo,Noir,"14""",1920 x 1080,2024-11-09T18:27:10.000Z
v1|387639598240|0,650.00,Ouvert (jamais utilisé),16 Go,512 Go,Acer,Noir,"17,3""",1920 x 1080,2024-11-22T11:13:24.000Z
v1|296824851167|0,159.00,Occasion,8 Go,1 To,MSI,Noir,"15,6""",1366 x 768,2024-11-18T17:14:23.000Z
v1|196841294349|0,180.00,Occasion,8 Go,256 Go,Fujitsu,Noir,"14""",1366 x 768,2024-11-23T11:52:49.000Z
v1|167181335532|0,149.90,Très bon état - Reconditionné,8 Go,256 Go,Dell,Gris,"14""",,2024-12-16T10:30:06.000Z
v1|186845347598|0,149.90,Très bon état - Reconditionné,8 Go,256 Go,Dell,Gris,"14""",,2024-12-16T10:31:38.000Z
v1|186844460959|0,349.99,Occasion,32 Go,720 Go,HP,,"15,6""",1920 x 1080,2024-12-15T19:56:30.000Z
v1|276688596315|0,489.99,Occasion,16 Go,1 To,HP,,"13""",1920 x 1080,2024-10-16T15:02:22.000Z
v1|186730158911|0,129.00,Occasion,8,0,Dell,Noir,Nn,no,2024-10-14T16:20:33.000Z
v1|186588819921|0,189.00,Occasion,8 Go,0,HP,Noir,"14""",1366 x 768,2024-07-24T15:01:07.000Z
v1|116362954359|0,150.00,Occasion,8 Go,500 Go,HP,,"17,3""",1600 x 900,2024-10-18T19:15:23.000Z
v1|364738163115|0,170.00,Occasion,8 Go,256 Go,Dell,Noir,"12,5""",1920 x 1080,2024-02-16T16:54:52.000Z
v1|186830449121|0,75.00,Occasion,3 Go,160 Go,Packard Bell,,"17""",,2024-12-07T10:22:28.000Z
v1|285316315583|0,129.90,Occasion,4 Go,256 Go,HP,Argenté,"12,5""",1366 x 768,2023-06-04T18:17:29.000Z
v1|186841975037|0,60.00,Occasion,2 Go,250 Go,Packard Bell,,"11,6""",,2024-12-14T06:48:13.000Z
v1|235823670448|0,65.00,Occasion,4 Go,4 Go,AvenueMac.fr ©,,,,2024-11-09T13:29:49.000Z
v1|196837568160|0,240.00,Occasion,8 Go,256 Go,Dell,Noir,"15""",1920 x 1080,2024-11-22T06:33:37.000Z
v1|276543439797|0,360.00,Occasion,4 Go,1 To,Samsung,,"17,3""",1600 x 900,2024-07-09T00:02:06.000Z
v1|196841294342|0,240.00,Occasion,8 Go,256 Go,Fujitsu,Argenté,"13""",1366 x 768,2024-11-23T11:52:49.000Z
v1|135232204946|0,349.00,Très bon état - Reconditionné,16 Go,512 Go,HP,Argenté,"13,3""",1920 x 1080,2024-09-05T17:18:51.000Z
v1|196877221868|0,349.00,Très bon état - Reconditionné,16Go,512Go SSD,Lenovo,Noir,13.3,1920 * 1080,2024-12-06T13:36:21.000Z
v1|235819355723|0,69.00,Occasion,4 Go,4 Go,AvenueMac.fr ©,,,,2024-11-06T13:43:16.000Z
v1|196763314210|0,276.73,Occasion,4 Go,128 Go,Sony,,13.3 in,,2024-10-30T07:37:03.000Z
v1|276677566873|0,950.00,Occasion,8 Go,256 Go,Apple,Argenté,"13,6""",2560 x 1664,2024-10-09T15:16:08.000Z
v1|167130599498|0,200.00,Occasion,24 Go,1 To,ASUS,,"15,6""",1920 x 1080,2024-11-27T15:36:29.000Z
v1|286152884026|0,689.00,Occasion,16 Go,1 To,MSI,Noir,"15,6""",1920 x 1080,2024-11-08T20:28:05.000Z
v1|196876945940|0,209.00,Très bon état - Reconditionné,16Go,256Go SSD,Lenovo,Noir,"14""",titre,2024-12-06T11:22:21.000Z
v1|145733071109|0,600.00,Occasion,16 Go,512 Go,Acer,,"15,6""",,2024-04-19T11:42:31.000Z
v1|196837568162|0,210.00,Occasion,8 Go,256 Go,Dell,Noir,"14""",1366 x 768,2024-11-22T06:33:37.000Z
v1|126801895372|0,189.00,Occasion,8 Go,1 To,HP,Marron,"17,3""",1600 x 900,2024-11-29T01:41:59.000Z
v1|326373672157|0,780.00,Occasion,8 Go,512 Go,Apple,,"13""",,2024-12-16T13:50:08.000Z
v1|186719459204|0,80.00,Occasion,4 Go,128 Go,Fujitsu,Noir,"15,6""",1366 x 768,2024-10-07T10:11:26.000Z
v1|196841294340|0,150.00,Occasion,8 Go,128 Go,Fujitsu,Noir,"14""",1366 x 768,2024-11-23T11:52:49.000Z
v1|286186959894|0,70.79,Occasion,4 Go,SANS DISQUE DUR,Dell,,,,2024-11-28T12:26:32.000Z
v1|205001969099|0,402.73,Occasion,4 Go,320 Go,DELL,,13.3'',,2024-09-19T23:13:23.000Z
v1|205090319294|0,139.90,Occasion,8 Go,256 Go,Lenovo,,"13,3""",,2024-11-07T13:51:30.000Z
v1|326370521086|0,499.99,Occasion,16 Go,1 To,HP,Noir,"17,3""",,2024-12-13T08:20:03.000Z
v1|196843660533|0,145.00,Occasion,8 Go,128 Go,Fujitsu,Noir,"14""",1366 x 768,2024-11-24T10:25:40.000Z
v1|365107027431|0,250.00,Occasion,8 Go,256 Go,Dell,Noir,"14""",,2024-09-06T11:48:55.000Z
v1|146275523160|0,399.99,Neuf,8 Go,512 Go,MEDION,,"16""",,2024-12-16T21:04:57.000Z
v1|166852535227|0,220.00,Occasion,8 Go,250 Go,Lenovo,,"15,6""",1920 x 1080,2024-07-03T15:40:36.000Z
v1|135445737084|0,100.00,Occasion,4 Go,640 Go,Samsung,Gris,"17,3""",,2024-12-16T12:31:26.000Z
v1|196841294344|0,240.00,Occasion,8 Go,256 Go,Fujitsu,Argenté,"13""",1366 x 768,2024-11-23T11:52:49.000Z
v1|286200322910|0,149.00,Occasion,4 Go,250 Go,Lenovo,Noir,"12.5""",1366 x 768,2024-12-05T12:37:08.000Z
v1|156581849920|0,105.00,Occasion,8 Go,512 Go,Dell,Noir,"15,6""",,2024-12-14T14:40:54.000Z
v1|196853006924|0,180.00,Occasion,8 Go,256 Go,HP,Gris,"14""",1366 x 768,2024-11-27T20:56:33.000Z
v1|276778160718|0,129.00,Occasion,128 Go,128 Go,Acer,,"15,6""",1920 x 1080,2024-12-13T19:37:46.000Z
v1|186814918447|0,144.90,État correct - Reconditionné,8 Go,512 Go,HP,Gris,"14""",,2024-11-29T15:30:12.000Z
v1|196763299419|0,348.40,Occasion,4 Go,128 Go,Sony,NA,11.6 in,NA,2024-10-30T07:23:52.000Z
v1|226266673420|0,249.00,Occasion,12 Go,12 Go,HP,Gris,"15,6""",1920 x 1080,2024-07-29T12:21:49.000Z
v1|196747836355|0,210.00,Occasion,8 Go,256 Go,Dell,Noir,"14""",1366 x 768,2024-10-25T10:50:20.000Z
v1|135230181676|0,99.95,Occasion,"1,5 Go",40 Go,Apple,Blanc,"12,1""",1024 x 768,2024-09-04T15:52:35.000Z
v1|196853006921|0,190.00,Occasion,8 Go,256 Go,HP,Gris,"14""",1366 x 768,2024-11-27T20:56:33.000Z
v1|196763159162|0,2325.80,Occasion,8 Go,512 Go,Sony,,13.3 in,,2024-10-30T06:11:53.000Z
v1|116419421703|0,350.00,Occasion,32 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080,2024-12-13T20:41:11.000Z
v1|186841976008|0,65.00,Occasion,3 Go,250 Go,eMachines,,"15,6""",,2024-12-14T06:49:45.000Z
v1|203689294512|0,562.38,Occasion,4 Go,250 Go,DELL,,14.1'',1280 x 800,2021-11-08T00:11:48.000Z
v1|196855142652|0,390.00,Occasion,8 Go,256 Go,HP,Gris,"15""",1920 x 1080,2024-11-28T12:26:14.000Z
v1|204985811101|0,225.57,Occasion,1 Go,60 Go,HP,,15.1'',1400 x 1050,2024-09-10T17:09:59.000Z
